# energy [H], band-resolved DOS
   -0.423972    0.010012
   -0.422298    0.010079
   -0.420624    0.010147
   -0.418950    0.010215
   -0.417276    0.010284
   -0.415602    0.010354
   -0.413928    0.010425
   -0.412254    0.010496
   -0.410580    0.010568
   -0.408906    0.010641
   -0.407232    0.010714
   -0.405558    0.010789
   -0.403884    0.010864
   -0.402210    0.010940
   -0.400536    0.011016
   -0.398862    0.011094
   -0.397188    0.011172
   -0.395514    0.011251
   -0.393840    0.011332
   -0.392167    0.011412
   -0.390493    0.011494
   -0.388819    0.011577
   -0.387145    0.011660
   -0.385471    0.011745
   -0.383797    0.011830
   -0.382123    0.011916
   -0.380449    0.012004
   -0.378775    0.012092
   -0.377101    0.012181
   -0.375427    0.012271
   -0.373753    0.012363
   -0.372079    0.012455
   -0.370405    0.012548
   -0.368731    0.012642
   -0.367057    0.012738
   -0.365383    0.012834
   -0.363709    0.012932
   -0.362035    0.013031
   -0.360362    0.013131
   -0.358688    0.013232
   -0.357014    0.013334
   -0.355340    0.013437
   -0.353666    0.013542
   -0.351992    0.013648
   -0.350318    0.013755
   -0.348644    0.013863
   -0.346970    0.013973
   -0.345296    0.014084
   -0.343622    0.014196
   -0.341948    0.014309
   -0.340274    0.014425
   -0.338600    0.014541
   -0.336926    0.014659
   -0.335252    0.014778
   -0.333578    0.014899
   -0.331904    0.015021
   -0.330230    0.015145
   -0.328557    0.015270
   -0.326883    0.015397
   -0.325209    0.015525
   -0.323535    0.015656
   -0.321861    0.015787
   -0.320187    0.015921
   -0.318513    0.016056
   -0.316839    0.016193
   -0.315165    0.016331
   -0.313491    0.016472
   -0.311817    0.016614
   -0.310143    0.016758
   -0.308469    0.016904
   -0.306795    0.017052
   -0.305121    0.017202
   -0.303447    0.017354
   -0.301773    0.017508
   -0.300099    0.017664
   -0.298425    0.017822
   -0.296752    0.017982
   -0.295078    0.018144
   -0.293404    0.018309
   -0.291730    0.018476
   -0.290056    0.018645
   -0.288382    0.018817
   -0.286708    0.018991
   -0.285034    0.019167
   -0.283360    0.019346
   -0.281686    0.019527
   -0.280012    0.019711
   -0.278338    0.019898
   -0.276664    0.020087
   -0.274990    0.020279
   -0.273316    0.020474
   -0.271642    0.020672
   -0.269968    0.020872
   -0.268294    0.021076
   -0.266620    0.021282
   -0.264947    0.021492
   -0.263273    0.021705
   -0.261599    0.021921
   -0.259925    0.022140
   -0.258251    0.022362
   -0.256577    0.022588
   -0.254903    0.022817
   -0.253229    0.023050
   -0.251555    0.023287
