# energy [eV], band-resolved DOS
  -27.596440    0.000343
  -27.544626    0.000346
  -27.492812    0.000348
  -27.440998    0.000351
  -27.389184    0.000354
  -27.337370    0.000356
  -27.285556    0.000359
  -27.233742    0.000362
  -27.181928    0.000364
  -27.130114    0.000367
  -27.078300    0.000370
  -27.026486    0.000373
  -26.974672    0.000376
  -26.922858    0.000379
  -26.871044    0.000382
  -26.819230    0.000385
  -26.767416    0.000388
  -26.715602    0.000391
  -26.663788    0.000394
  -26.611974    0.000397
  -26.560160    0.000400
  -26.508346    0.000404
  -26.456532    0.000407
  -26.404718    0.000410
  -26.352904    0.000414
  -26.301090    0.000417
  -26.249276    0.000420
  -26.197461    0.000424
  -26.145647    0.000427
  -26.093833    0.000431
  -26.042019    0.000435
  -25.990205    0.000438
  -25.938391    0.000442
  -25.886577    0.000446
  -25.834763    0.000449
  -25.782949    0.000453
  -25.731135    0.000457
  -25.679321    0.000461
  -25.627507    0.000465
  -25.575693    0.000469
  -25.523879    0.000473
  -25.472065    0.000477
  -25.420251    0.000482
  -25.368437    0.000486
  -25.316623    0.000490
  -25.264809    0.000495
  -25.212995    0.000499
  -25.161181    0.000504
  -25.109367    0.000508
  -25.057553    0.000513
  -25.005739    0.000518
  -24.953925    0.000522
  -24.902111    0.000527
  -24.850297    0.000532
  -24.798483    0.000537
  -24.746669    0.000542
  -24.694855    0.000547
  -24.643041    0.000552
  -24.591227    0.000558
  -24.539413    0.000563
  -24.487599    0.000569
  -24.435785    0.000574
  -24.383971    0.000580
  -24.332157    0.000585
  -24.280343    0.000591
  -24.228528    0.000597
  -24.176714    0.000603
  -24.124900    0.000609
  -24.073086    0.000615
  -24.021272    0.000621
  -23.969458    0.000627
  -23.917644    0.000634
  -23.865830    0.000640
  -23.814016    0.000647
  -23.762202    0.000654
  -23.710388    0.000661
  -23.658574    0.000667
  -23.606760    0.000674
  -23.554946    0.000682
  -23.503132    0.000689
  -23.451318    0.000696
  -23.399504    0.000704
  -23.347690    0.000711
  -23.295876    0.000719
  -23.244062    0.000727
  -23.192248    0.000735
  -23.140434    0.000743
  -23.088620    0.000752
  -23.036806    0.000760
  -22.984992    0.000769
  -22.933178    0.000777
  -22.881364    0.000786
  -22.829550    0.000795
  -22.777736    0.000804
  -22.725922    0.000814
  -22.674108    0.000823
  -22.622294    0.000833
  -22.570480    0.000843
  -22.518666    0.000853
  -22.466852    0.000863
  -22.415038    0.000874
  -22.363224    0.000884
  -22.311410    0.000895
  -22.259596    0.000906
  -22.207781    0.000917
  -22.155967    0.000929
  -22.104153    0.000941
  -22.052339    0.000952
  -22.000525    0.000965
  -21.948711    0.000977
  -21.896897    0.000990
  -21.845083    0.001002
  -21.793269    0.001016
  -21.741455    0.001029
  -21.689641    0.001043
  -21.637827    0.001057
  -21.586013    0.001071
  -21.534199    0.001085
  -21.482385    0.001100
  -21.430571    0.001115
  -21.378757    0.001131
  -21.326943    0.001147
  -21.275129    0.001163
  -21.223315    0.001179
  -21.171501    0.001196
  -21.119687    0.001213
  -21.067873    0.001231
  -21.016059    0.001249
  -20.964245    0.001268
  -20.912431    0.001286
  -20.860617    0.001306
  -20.808803    0.001325
  -20.756989    0.001346
  -20.705175    0.001366
  -20.653361    0.001387
  -20.601547    0.001409
  -20.549733    0.001431
  -20.497919    0.001454
  -20.446105    0.001477
  -20.394291    0.001501
  -20.342477    0.001526
  -20.290663    0.001551
  -20.238848    0.001577
  -20.187034    0.001603
  -20.135220    0.001630
  -20.083406    0.001658
  -20.031592    0.001687
  -19.979778    0.001716
  -19.927964    0.001746
  -19.876150    0.001778
  -19.824336    0.001809
  -19.772522    0.001842
  -19.720708    0.001876
  -19.668894    0.001911
  -19.617080    0.001946
  -19.565266    0.001983
  -19.513452    0.002021
  -19.461638    0.002060
  -19.409824    0.002100
  -19.358010    0.002141
  -19.306196    0.002184
  -19.254382    0.002228
  -19.202568    0.002273
  -19.150754    0.002320
  -19.098940    0.002368
  -19.047126    0.002418
  -18.995312    0.002470
  -18.943498    0.002523
  -18.891684    0.002578
  -18.839870    0.002635
  -18.788056    0.002694
  -18.736242    0.002756
  -18.684428    0.002819
  -18.632614    0.002885
  -18.580800    0.002953
  -18.528986    0.003024
  -18.477172    0.003097
  -18.425358    0.003173
  -18.373544    0.003252
  -18.321730    0.003335
  -18.269915    0.003420
  -18.218101    0.003510
  -18.166287    0.003603
  -18.114473    0.003699
  -18.062659    0.003800
  -18.010845    0.003906
  -17.959031    0.004016
  -17.907217    0.004131
  -17.855403    0.004252
  -17.803589    0.004378
  -17.751775    0.004510
  -17.699961    0.004649
  -17.648147    0.004794
  -17.596333    0.004947
  -17.544519    0.005108
  -17.492705    0.005278
  -17.440891    0.005456
  -17.389077    0.005644
  -17.337263    0.005843
  -17.285449    0.006054
  -17.233635    0.006277
  -17.181821    0.006513
  -17.130007    0.006763
  -17.078193    0.007030
  -17.026379    0.007314
  -16.974565    0.007617
  -16.922751    0.007940
  -16.870937    0.008287
  -16.819123    0.008658
  -16.767309    0.009057
  -16.715495    0.009487
  -16.663681    0.009951
  -16.611867    0.010453
  -16.560053    0.010997
  -16.508239    0.011589
  -16.456425    0.012235
  -16.404611    0.012942
  -16.352797    0.013718
  -16.300982    0.014573
  -16.249168    0.015520
  -16.197354    0.016572
  -16.145540    0.017747
  -16.093726    0.019067
  -16.041912    0.020556
  -15.990098    0.022248
  -15.938284    0.024184
  -15.886470    0.026417
  -15.834656    0.029013
  -15.782842    0.032061
  -15.731028    0.035678
  -15.679214    0.040020
  -15.627400    0.045298
