  0.10508490E+00  0.76275676E-06 -0.30610503E-04  0.12021222E-01
  0.10727417E+00  0.75004984E-06 -0.13515925E-04  0.12073990E-01
  0.10946344E+00  0.73672851E-06  0.44520063E-05  0.12127808E-01
  0.11165271E+00  0.72280044E-06  0.23289540E-04  0.12182677E-01
  0.11384198E+00  0.70827370E-06  0.42991799E-04  0.12238596E-01
  0.11603125E+00  0.69315676E-06  0.63552774E-04  0.12295564E-01
  0.11822052E+00  0.67745845E-06  0.84965320E-04  0.12353582E-01
  0.12040979E+00  0.66118799E-06  0.10722116E-03  0.12412648E-01
  0.12259905E+00  0.64435498E-06  0.13031086E-03  0.12472765E-01
  0.12478832E+00  0.62696942E-06  0.15422386E-03  0.12533931E-01
  0.12697759E+00  0.60904164E-06  0.17894844E-03  0.12596147E-01
  0.12916686E+00  0.59058241E-06  0.20447176E-03  0.12659414E-01
  0.13135613E+00  0.57160282E-06  0.23077981E-03  0.12723734E-01
  0.13354540E+00  0.55211436E-06  0.25785746E-03  0.12789106E-01
  0.13573467E+00  0.53212889E-06  0.28568844E-03  0.12855534E-01
  0.13792394E+00  0.51165864E-06  0.31425533E-03  0.12923018E-01
  0.14011320E+00  0.49071620E-06  0.34353960E-03  0.12991560E-01
  0.14230247E+00  0.46931452E-06  0.37352160E-03  0.13061163E-01
  0.14449174E+00  0.44746692E-06  0.40418054E-03  0.13131829E-01
  0.14668101E+00  0.42518706E-06  0.43549455E-03  0.13203562E-01
  0.14887028E+00  0.40248898E-06  0.46744065E-03  0.13276364E-01
  0.15105955E+00  0.37938705E-06  0.49999476E-03  0.13350239E-01
  0.15324882E+00  0.35589598E-06  0.53313174E-03  0.13425191E-01
  0.15543809E+00  0.33203085E-06  0.56682536E-03  0.13501224E-01
  0.15762736E+00  0.30780706E-06  0.60104836E-03  0.13578343E-01
  0.15981662E+00  0.28324033E-06  0.63577243E-03  0.13656552E-01
  0.16200589E+00  0.25834673E-06  0.67096822E-03  0.13735858E-01
  0.16419516E+00  0.23314265E-06  0.70660537E-03  0.13816266E-01
  0.16638443E+00  0.20764479E-06  0.74265254E-03  0.13897782E-01
  0.16857370E+00  0.18187018E-06  0.77907739E-03  0.13980412E-01
  0.17076297E+00  0.15583614E-06  0.81584665E-03  0.14064165E-01
  0.17295224E+00  0.12956029E-06  0.85292606E-03  0.14149048E-01
  0.17514151E+00  0.10306058E-06  0.89028047E-03  0.14235069E-01
  0.17733077E+00  0.76355202E-07  0.92787383E-03  0.14322235E-01
  0.17952004E+00  0.49462675E-07  0.96566918E-03  0.14410558E-01
  0.18170931E+00  0.22401773E-07  0.10036287E-02  0.14500045E-01
  0.18389858E+00 -0.48084517E-08  0.10417138E-02  0.14590708E-01
  0.18608785E+00 -0.32148686E-07  0.10798850E-02  0.14682557E-01
  0.18827712E+00 -0.59599356E-07  0.11181021E-02  0.14775602E-01
  0.19046639E+00 -0.87140636E-07  0.11563240E-02  0.14869858E-01
  0.19265566E+00 -0.11475246E-06  0.11945091E-02  0.14965334E-01
  0.19484493E+00 -0.14241453E-06  0.12326148E-02  0.15062046E-01
  0.19703419E+00 -0.17010631E-06  0.12705980E-02  0.15160006E-01
  0.19922346E+00 -0.19780706E-06  0.13084150E-02  0.15259229E-01
  0.20141273E+00 -0.22549581E-06  0.13460213E-02  0.15359730E-01
  0.20360200E+00 -0.25315139E-06  0.13833719E-02  0.15461525E-01
  0.20579127E+00 -0.28075245E-06  0.14204212E-02  0.15564630E-01
  0.20798054E+00 -0.30827743E-06  0.14571231E-02  0.15669063E-01
  0.21016981E+00 -0.33570462E-06  0.14934310E-02  0.15774841E-01
  0.21235908E+00 -0.36301211E-06  0.15292978E-02  0.15881982E-01
  0.21454834E+00 -0.39017786E-06  0.15646760E-02  0.15990508E-01
  0.21673761E+00 -0.41717964E-06  0.15995176E-02  0.16100436E-01
  0.21892688E+00 -0.44399512E-06  0.16337743E-02  0.16211790E-01
  0.22111615E+00 -0.47060181E-06  0.16673975E-02  0.16324590E-01
  0.22330542E+00 -0.49697710E-06  0.17003382E-02  0.16438859E-01
  0.22549469E+00 -0.52309828E-06  0.17325472E-02  0.16554620E-01
  0.22768396E+00 -0.54894252E-06  0.17639751E-02  0.16671899E-01
  0.22987323E+00 -0.57448690E-06  0.17945721E-02  0.16790721E-01
  0.23206250E+00 -0.59970842E-06  0.18242885E-02  0.16911111E-01
  0.23425176E+00 -0.62458401E-06  0.18530744E-02  0.17033097E-01
  0.23644103E+00 -0.64909051E-06  0.18808797E-02  0.17156707E-01
  0.23863030E+00 -0.67320473E-06  0.19076544E-02  0.17281971E-01
  0.24081957E+00 -0.69690344E-06  0.19333483E-02  0.17408917E-01
  0.24300884E+00 -0.72016335E-06  0.19579115E-02  0.17537578E-01
  0.24519811E+00 -0.74296116E-06  0.19812939E-02  0.17667985E-01
  0.24738738E+00 -0.76527357E-06  0.20034457E-02  0.17800172E-01
  0.24957665E+00 -0.78707726E-06  0.20243171E-02  0.17934173E-01
  0.25176591E+00 -0.80834891E-06  0.20438585E-02  0.18070023E-01
  0.25395518E+00 -0.82906524E-06  0.20620207E-02  0.18207759E-01
  0.25614445E+00 -0.84920299E-06  0.20787546E-02  0.18347419E-01
  0.25833372E+00 -0.86873893E-06  0.20940112E-02  0.18489040E-01
  0.26052299E+00 -0.88764988E-06  0.21077423E-02  0.18632664E-01
  0.26271226E+00 -0.90591273E-06  0.21198998E-02  0.18778331E-01
  0.26490153E+00 -0.92350443E-06  0.21304360E-02  0.18926084E-01
  0.26709080E+00 -0.94040202E-06  0.21393036E-02  0.19075966E-01
  0.26928007E+00 -0.95658261E-06  0.21464561E-02  0.19228022E-01
  0.27146933E+00 -0.97202344E-06  0.21518472E-02  0.19382298E-01
  0.27365860E+00 -0.98670184E-06  0.21554313E-02  0.19538842E-01
  0.27584787E+00 -0.10005953E-05  0.21571635E-02  0.19697703E-01
  0.27803714E+00 -0.10136813E-05  0.21569995E-02  0.19858931E-01
  0.28022641E+00 -0.10259377E-05  0.21548955E-02  0.20022578E-01
  0.28241568E+00 -0.10373423E-05  0.21508087E-02  0.20188696E-01
  0.28460495E+00 -0.10478732E-05  0.21446969E-02  0.20357340E-01
  0.28679422E+00 -0.10575086E-05  0.21365188E-02  0.20528567E-01
  0.28898348E+00 -0.10662269E-05  0.21262338E-02  0.20702432E-01
  0.29117275E+00 -0.10740066E-05  0.21138023E-02  0.20878996E-01
  0.29336202E+00 -0.10808265E-05  0.20991857E-02  0.21058320E-01
  0.29555129E+00 -0.10866657E-05  0.20823461E-02  0.21240464E-01
  0.29774056E+00 -0.10915034E-05  0.20632467E-02  0.21425493E-01
  0.29992983E+00 -0.10953189E-05  0.20418519E-02  0.21613471E-01
  0.30211910E+00 -0.10980920E-05  0.20181268E-02  0.21804467E-01
  0.30430837E+00 -0.10998025E-05  0.19920379E-02  0.21998549E-01
  0.30649764E+00 -0.11004307E-05  0.19635527E-02  0.22195787E-01
  0.30868690E+00 -0.10999570E-05  0.19326398E-02  0.22396254E-01
  0.31087617E+00 -0.10983620E-05  0.18992691E-02  0.22600023E-01
  0.31306544E+00 -0.10956267E-05  0.18634117E-02  0.22807170E-01
  0.31525471E+00 -0.10917324E-05  0.18250399E-02  0.23017773E-01
  0.31744398E+00 -0.10866606E-05  0.17841274E-02  0.23231911E-01
  0.31963325E+00 -0.10803932E-05  0.17406491E-02  0.23449667E-01
  0.32182252E+00 -0.10729123E-05  0.16945813E-02  0.23671123E-01
  0.32401179E+00 -0.10642003E-05  0.16459016E-02  0.23896365E-01
  0.32620105E+00 -0.10542401E-05  0.15945891E-02  0.24125481E-01
  0.32839032E+00 -0.10430146E-05  0.15406244E-02  0.24358560E-01
  0.33057959E+00 -0.10305075E-05  0.14839893E-02  0.24595693E-01
  0.33276886E+00 -0.10167023E-05  0.14246674E-02  0.24836976E-01
  0.33495813E+00 -0.10015831E-05  0.13626434E-02  0.25082503E-01
  0.33714740E+00 -0.98513448E-06  0.12979041E-02  0.25332374E-01
  0.33933667E+00 -0.96734112E-06  0.12304373E-02  0.25586689E-01
  0.34152594E+00 -0.94818814E-06  0.11602328E-02  0.25845550E-01
  0.34371521E+00 -0.92766103E-06  0.10872817E-02  0.26109064E-01
  0.34590447E+00 -0.90574561E-06  0.10115769E-02  0.26377339E-01
  0.34809374E+00 -0.88242807E-06  0.93311285E-03  0.26650484E-01
  0.35028301E+00 -0.85769495E-06  0.85188576E-03  0.26928613E-01
  0.35247228E+00 -0.83153317E-06  0.76789342E-03  0.27211840E-01
  0.35466155E+00 -0.80392997E-06  0.68113539E-03  0.27500285E-01
  0.35685082E+00 -0.77487300E-06  0.59161290E-03  0.27794068E-01
  0.35904009E+00 -0.74435024E-06  0.49932892E-03  0.28093312E-01
  0.36122936E+00 -0.71235005E-06  0.40428817E-03  0.28398145E-01
  0.36341862E+00 -0.67886114E-06  0.30649714E-03  0.28708695E-01
  0.36560789E+00 -0.64387258E-06  0.20596405E-03  0.29025094E-01
  0.36779716E+00 -0.60737380E-06  0.10269893E-03  0.29347478E-01
  0.36998643E+00 -0.56935460E-06 -0.32864042E-05  0.29675986E-01
  0.37217570E+00 -0.52980509E-06 -0.11197834E-03  0.30010759E-01
  0.37436497E+00 -0.48871578E-06 -0.22336146E-03  0.30351941E-01
  0.37655424E+00 -0.44607748E-06 -0.33741853E-03  0.30699681E-01
  0.37874351E+00 -0.40188137E-06 -0.45413049E-03  0.31054130E-01
  0.38093278E+00 -0.35611893E-06 -0.57347646E-03  0.31415443E-01
  0.38312204E+00 -0.30878200E-06 -0.69543374E-03  0.31783778E-01
  0.38531131E+00 -0.25986271E-06 -0.81997777E-03  0.32159298E-01
  0.38750058E+00 -0.20935352E-06 -0.94708218E-03  0.32542168E-01
  0.38968985E+00 -0.15724718E-06 -0.10767188E-02  0.32932558E-01
  0.39187912E+00 -0.10353674E-06 -0.12088575E-02  0.33330641E-01
  0.39406839E+00 -0.48215539E-07 -0.13434664E-02  0.33736594E-01
  0.39625766E+00  0.87228327E-08 -0.14805119E-02  0.34150600E-01
  0.39844693E+00  0.67284504E-07 -0.16199584E-02  0.34572844E-01
  0.40063619E+00  0.12747537E-06 -0.17617686E-02  0.35003516E-01
  0.40282546E+00  0.18930110E-06 -0.19059032E-02  0.35442810E-01
  0.40501473E+00  0.25276711E-06 -0.20523214E-02  0.35890926E-01
  0.40720400E+00  0.31787865E-06 -0.22009802E-02  0.36348067E-01
  0.40939327E+00  0.38464078E-06 -0.23518353E-02  0.36814441E-01
  0.41158254E+00  0.45305835E-06 -0.25048401E-02  0.37290261E-01
  0.41377181E+00  0.52313613E-06 -0.26599466E-02  0.37775747E-01
  0.41596108E+00  0.59487869E-06 -0.28171049E-02  0.38271120E-01
  0.41815035E+00  0.66829054E-06 -0.29762634E-02  0.38776611E-01
  0.42033961E+00  0.74337608E-06 -0.31373688E-02  0.39292452E-01
  0.42252888E+00  0.82013965E-06 -0.33003659E-02  0.39818885E-01
  0.42471815E+00  0.89858555E-06 -0.34651981E-02  0.40356154E-01
  0.42690742E+00  0.97871808E-06 -0.36318069E-02  0.40904511E-01
  0.42909669E+00  0.10605415E-05 -0.38001321E-02  0.41464213E-01
  0.43128596E+00  0.11440603E-05 -0.39701122E-02  0.42035525E-01
  0.43347523E+00  0.12292787E-05 -0.41416836E-02  0.42618715E-01
  0.43566450E+00  0.13162014E-05 -0.43147815E-02  0.43214062E-01
  0.43785377E+00  0.14048329E-05 -0.44893394E-02  0.43821848E-01
  0.44004303E+00  0.14951783E-05 -0.46652891E-02  0.44442364E-01
  0.44223230E+00  0.15872424E-05 -0.48425610E-02  0.45075909E-01
  0.44442157E+00  0.16810306E-05 -0.50210842E-02  0.45722786E-01
  0.44661084E+00  0.17765485E-05 -0.52007859E-02  0.46383310E-01
  0.44880011E+00  0.18738021E-05 -0.53815922E-02  0.47057802E-01
  0.45098938E+00  0.19727976E-05 -0.55634276E-02  0.47746589E-01
  0.45317865E+00  0.20735419E-05 -0.57462153E-02  0.48450009E-01
  0.45536792E+00  0.21760420E-05 -0.59298771E-02  0.49168409E-01
  0.45755718E+00  0.22803058E-05 -0.61143336E-02  0.49902142E-01
  0.45974645E+00  0.23863416E-05 -0.62995038E-02  0.50651574E-01
  0.46193572E+00  0.24941584E-05 -0.64853058E-02  0.51417078E-01
  0.46412499E+00  0.26037658E-05 -0.66716563E-02  0.52199036E-01
  0.46631426E+00  0.27151743E-05 -0.68584707E-02  0.52997843E-01
  0.46850353E+00 -0.70237563E-03 -0.70482876E-02  0.38605705E+01
  0.47069280E+00 -0.69857829E-03 -0.72351959E-02  0.38001566E+01
  0.47288207E+00 -0.69486438E-03 -0.74224192E-02  0.37409985E+01
  0.47507134E+00 -0.69123067E-03 -0.76098660E-02  0.36830667E+01
  0.47726060E+00 -0.68767401E-03 -0.77974438E-02  0.36263325E+01
  0.47944987E+00 -0.68419132E-03 -0.79850591E-02  0.35707679E+01
  0.48163914E+00 -0.68077963E-03 -0.81726177E-02  0.35163459E+01
  0.48382841E+00 -0.67743603E-03 -0.83600244E-02  0.34630400E+01
  0.48601768E+00 -0.67415767E-03 -0.85471831E-02  0.34108245E+01
  0.48820695E+00 -0.67094181E-03 -0.87339970E-02  0.33596747E+01
  0.49039622E+00 -0.66778577E-03 -0.89203687E-02  0.33095661E+01
  0.49258549E+00 -0.66468694E-03 -0.91061999E-02  0.32604753E+01
  0.49477475E+00 -0.66164278E-03 -0.92913918E-02  0.32123794E+01
  0.49696402E+00 -0.65865084E-03 -0.94758448E-02  0.31652561E+01
  0.49915329E+00 -0.65570871E-03 -0.96594590E-02  0.31190837E+01
  0.50134256E+00 -0.65281409E-03 -0.98421337E-02  0.30738413E+01
  0.50353183E+00 -0.64996471E-03 -0.10023768E-01  0.30295083E+01
  0.50572110E+00 -0.64715838E-03 -0.10204260E-01  0.29860649E+01
  0.50791037E+00 -0.64439299E-03 -0.10383509E-01  0.29434918E+01
  0.51009964E+00 -0.64166646E-03 -0.10561411E-01  0.29017703E+01
  0.51228891E+00 -0.63897681E-03 -0.10737866E-01  0.28608821E+01
  0.51447817E+00 -0.63632211E-03 -0.10912769E-01  0.28208094E+01
  0.51666744E+00 -0.63370047E-03 -0.11086018E-01  0.27815350E+01
  0.51885671E+00 -0.63111010E-03 -0.11257510E-01  0.27430423E+01
  0.52104598E+00 -0.62854923E-03 -0.11427142E-01  0.27053150E+01
  0.52323525E+00 -0.62601619E-03 -0.11594810E-01  0.26683373E+01
  0.52542452E+00 -0.62350932E-03 -0.11760412E-01  0.26320938E+01
  0.52761379E+00 -0.62102706E-03 -0.11923844E-01  0.25965697E+01
  0.52980306E+00 -0.61856787E-03 -0.12085004E-01  0.25617505E+01
  0.53199232E+00 -0.61613030E-03 -0.12243787E-01  0.25276223E+01
  0.53418159E+00 -0.61371292E-03 -0.12400093E-01  0.24941712E+01
  0.53637086E+00 -0.61131438E-03 -0.12553817E-01  0.24613843E+01
  0.53856013E+00 -0.60893336E-03 -0.12704859E-01  0.24292485E+01
  0.54074940E+00 -0.60656861E-03 -0.12853115E-01  0.23977516E+01
  0.54293867E+00 -0.60421893E-03 -0.12998485E-01  0.23668814E+01
  0.54512794E+00 -0.60188315E-03 -0.13140868E-01  0.23366262E+01
  0.54731721E+00 -0.59956016E-03 -0.13280163E-01  0.23069747E+01
  0.54950648E+00 -0.59724892E-03 -0.13416270E-01  0.22779159E+01
  0.55169574E+00 -0.59494841E-03 -0.13549090E-01  0.22494392E+01
  0.55388501E+00 -0.59265765E-03 -0.13678524E-01  0.22215343E+01
  0.55607428E+00 -0.59037574E-03 -0.13804474E-01  0.21941912E+01
  0.55826355E+00 -0.58810180E-03 -0.13926842E-01  0.21674003E+01
  0.56045282E+00 -0.58583500E-03 -0.14045532E-01  0.21411523E+01
  0.56264209E+00 -0.58357456E-03 -0.14160448E-01  0.21154381E+01
  0.56483136E+00 -0.58131974E-03 -0.14271496E-01  0.20902491E+01
  0.56702063E+00 -0.57906984E-03 -0.14378581E-01  0.20655769E+01
  0.56920989E+00 -0.57682420E-03 -0.14481610E-01  0.20414134E+01
  0.57139916E+00 -0.57458220E-03 -0.14580491E-01  0.20177507E+01
  0.57358843E+00 -0.57234329E-03 -0.14675134E-01  0.19945815E+01
  0.57577770E+00 -0.57010691E-03 -0.14765448E-01  0.19718985E+01
  0.57796697E+00 -0.56787259E-03 -0.14851345E-01  0.19496947E+01
  0.58015624E+00 -0.56563985E-03 -0.14932736E-01  0.19279635E+01
  0.58234551E+00 -0.56340830E-03 -0.15009537E-01  0.19066986E+01
  0.58453478E+00 -0.56117755E-03 -0.15081662E-01  0.18858939E+01
  0.58672405E+00 -0.55894726E-03 -0.15149026E-01  0.18655435E+01
  0.58891331E+00 -0.55671713E-03 -0.15211548E-01  0.18456419E+01
  0.59110258E+00 -0.55448688E-03 -0.15269147E-01  0.18261838E+01
  0.59329185E+00 -0.55225630E-03 -0.15321743E-01  0.18071643E+01
  0.59548112E+00 -0.55002518E-03 -0.15369258E-01  0.17885785E+01
  0.59767039E+00 -0.54779336E-03 -0.15411615E-01  0.17704221E+01
  0.59985966E+00 -0.54556072E-03 -0.15448739E-01  0.17526909E+01
  0.60204893E+00 -0.54332716E-03 -0.15480557E-01  0.17353809E+01
  0.60423820E+00 -0.54109263E-03 -0.15506997E-01  0.17184884E+01
  0.60642746E+00 -0.53885710E-03 -0.15527989E-01  0.17020101E+01
  0.60861673E+00 -0.53662057E-03 -0.15543464E-01  0.16859429E+01
  0.61080600E+00 -0.53438309E-03 -0.15553354E-01  0.16702839E+01
  0.61299527E+00 -0.53214472E-03 -0.15557596E-01  0.16550305E+01
  0.61518454E+00 -0.52990557E-03 -0.15556125E-01  0.16401805E+01
  0.61737381E+00 -0.52766578E-03 -0.15548880E-01  0.16257319E+01
  0.61956308E+00 -0.52542550E-03 -0.15535801E-01  0.16116830E+01
  0.62175235E+00 -0.52318493E-03 -0.15516830E-01  0.15980322E+01
  0.62394162E+00 -0.52094430E-03 -0.15491911E-01  0.15847785E+01
  0.62613088E+00 -0.51870386E-03 -0.15460989E-01  0.15719211E+01
  0.62832015E+00 -0.51646389E-03 -0.15424012E-01  0.15594594E+01
  0.63050942E+00 -0.51422471E-03 -0.15380930E-01  0.15473931E+01
  0.63269869E+00 -0.51198666E-03 -0.15331694E-01  0.15357225E+01
  0.63488796E+00 -0.50975011E-03 -0.15276257E-01  0.15244478E+01
  0.63707723E+00 -0.50751546E-03 -0.15214574E-01  0.15135699E+01
  0.63926650E+00 -0.50528314E-03 -0.15146602E-01  0.15030898E+01
  0.64145577E+00 -0.50305360E-03 -0.15072302E-01  0.14930089E+01
  0.64364503E+00 -0.50082734E-03 -0.14991633E-01  0.14833292E+01
  0.64583430E+00 -0.49860485E-03 -0.14904558E-01  0.14740527E+01
  0.64802357E+00 -0.49638667E-03 -0.14811043E-01  0.14651821E+01
  0.65021284E+00 -0.49417339E-03 -0.14711054E-01  0.14567202E+01
  0.65240211E+00 -0.49196559E-03 -0.14604560E-01  0.14486706E+01
  0.65459138E+00 -0.48976389E-03 -0.14491532E-01  0.14410368E+01
  0.65678065E+00 -0.48756895E-03 -0.14371941E-01  0.14338233E+01
  0.65896992E+00 -0.48538143E-03 -0.14245763E-01  0.14270347E+01
  0.66115919E+00 -0.48320206E-03 -0.14112974E-01  0.14206763E+01
  0.66334845E+00 -0.48103156E-03 -0.13973551E-01  0.14147536E+01
  0.66553772E+00 -0.47887069E-03 -0.13827475E-01  0.14092729E+01
  0.66772699E+00 -0.47672024E-03 -0.13674726E-01  0.14042410E+01
  0.66991626E+00 -0.47458104E-03 -0.13515289E-01  0.13996653E+01
  0.67210553E+00 -0.47245392E-03 -0.13349148E-01  0.13955535E+01
  0.67429480E+00 -0.47033976E-03 -0.13176290E-01  0.13919143E+01
  0.67648407E+00 -0.46823948E-03 -0.12996702E-01  0.13887569E+01
  0.67867334E+00 -0.46615399E-03 -0.12810374E-01  0.13860913E+01
  0.68086260E+00 -0.46408427E-03 -0.12617297E-01  0.13839279E+01
  0.68305187E+00 -0.46203132E-03 -0.12417464E-01  0.13822782E+01
  0.68524114E+00 -0.45999615E-03 -0.12210867E-01  0.13811545E+01
  0.68743041E+00 -0.45797983E-03 -0.11997502E-01  0.13805698E+01
  0.68961968E+00 -0.45598345E-03 -0.11777364E-01  0.13805379E+01
  0.69180895E+00 -0.45400813E-03 -0.11550450E-01  0.13810739E+01
  0.69399822E+00 -0.45205503E-03 -0.11316758E-01  0.13821935E+01
  0.69618749E+00 -0.45012535E-03 -0.11076286E-01  0.13839138E+01
  0.69837676E+00 -0.44822030E-03 -0.10829032E-01  0.13862528E+01
  0.70056602E+00 -0.44634116E-03 -0.10574996E-01  0.13892298E+01
  0.70275529E+00 -0.44448922E-03 -0.10314179E-01  0.13928653E+01
  0.70494456E+00 -0.44266584E-03 -0.10046578E-01  0.13971812E+01
  0.70713383E+00 -0.44087240E-03 -0.97721952E-02  0.14022008E+01
  0.70932310E+00 -0.43911031E-03 -0.94910285E-02  0.14079489E+01
  0.71151237E+00 -0.43738106E-03 -0.92030772E-02  0.14144519E+01
  0.71370164E+00 -0.43568614E-03 -0.89083395E-02  0.14217381E+01
  0.71589091E+00 -0.43402713E-03 -0.86068126E-02  0.14298372E+01
  0.71808017E+00 -0.43240563E-03 -0.82984925E-02  0.14387814E+01
  0.72026944E+00 -0.43082330E-03 -0.79833737E-02  0.14486046E+01
  0.72245871E+00 -0.42928186E-03 -0.76614488E-02  0.14593431E+01
  0.72464798E+00 -0.42778307E-03 -0.73327083E-02  0.14710356E+01
  0.72683725E+00 -0.42632877E-03 -0.69971400E-02  0.14837233E+01
  0.72902652E+00 -0.42492083E-03 -0.66547288E-02  0.14974502E+01
  0.73121579E+00 -0.42356121E-03 -0.63054564E-02  0.15122631E+01
  0.73340506E+00 -0.42225193E-03 -0.59493004E-02  0.15282121E+01
  0.73559433E+00 -0.42099507E-03 -0.55862341E-02  0.15453508E+01
  0.73778359E+00 -0.41979280E-03 -0.52162261E-02  0.15637361E+01
  0.73997286E+00 -0.41864736E-03 -0.48392391E-02  0.15834292E+01
  0.74216213E+00 -0.41756106E-03 -0.44552301E-02  0.16044952E+01
  0.74435140E+00 -0.41653632E-03 -0.40641490E-02  0.16270041E+01
  0.74654067E+00 -0.41557563E-03 -0.36659379E-02  0.16510305E+01
  0.74872994E+00 -0.41468159E-03 -0.32605308E-02  0.16766546E+01
  0.75091921E+00 -0.41385689E-03 -0.28478521E-02  0.17039619E+01
  0.75310848E+00 -0.41310433E-03 -0.24278159E-02  0.17330447E+01
  0.75529774E+00 -0.41242683E-03 -0.20003249E-02  0.17640014E+01
  0.75748701E+00 -0.41182743E-03 -0.15652690E-02  0.17969383E+01
  0.75967628E+00 -0.41130930E-03 -0.11225242E-02  0.18319690E+01
  0.76186555E+00 -0.41087572E-03 -0.67195131E-03  0.18692162E+01
  0.76405482E+00 -0.41053015E-03 -0.21339399E-03  0.19088115E+01
  0.76624409E+00 -0.41027619E-03  0.25332268E-03  0.19508971E+01
  0.76843336E+00 -0.41011759E-03  0.72839415E-03  0.19956258E+01
  0.77062263E+00 -0.41005829E-03  0.12120385E-02  0.20431627E+01
  0.77281190E+00 -0.41010241E-03  0.17044989E-02  0.20936861E+01
  0.77500116E+00 -0.41025425E-03  0.22060458E-02  0.21473886E+01
  0.77719043E+00 -0.41051836E-03  0.27169799E-02  0.22044786E+01
  0.77937970E+00 -0.41089947E-03  0.32376355E-02  0.22651817E+01
  0.78156897E+00 -0.41140257E-03  0.37683837E-02  0.23297424E+01
  0.78375824E+00 -0.41203292E-03  0.43096362E-02  0.23984260E+01
  0.78594751E+00 -0.41279602E-03  0.48618495E-02  0.24715207E+01
  0.78813678E+00 -0.41369771E-03  0.54255303E-02  0.25493399E+01
  0.79032605E+00 -0.41474410E-03  0.60012396E-02  0.26322244E+01
  0.79251531E+00 -0.41594166E-03  0.65896000E-02  0.27205459E+01
  0.79470458E+00 -0.41729723E-03  0.71913011E-02  0.28147100E+01
  0.79689385E+00 -0.41881803E-03  0.78071079E-02  0.29151595E+01
